OSEBuildingID,DataYear,PrimaryPropertyType,CouncilDistrictCode,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),OtherFuelUse(kBtu),DefaultData,Comment,ComplianceStatus,Outlier,Latitude,Longitude,ZipCode,TotalGHGEmissions,GHGEmissionsIntensity,SiteEUI(kBtu/sf)_diff1516,SiteEUIWN(kBtu/sf)_diff1516,SourceEUI(kBtu/sf)_diff1516,SourceEUIWN(kBtu/sf)_diff1516,SiteEnergyUse(kBtu)_diff1516,SiteEnergyUseWN(kBtu)_diff1516,SteamUse(kBtu)_diff1516,Electricity(kWh)_diff1516,Electricity(kBtu)_diff1516,NaturalGas(therms)_diff1516,NaturalGas(kBtu)_diff1516,TotalGHGEmissions_diff1516,GHGEmissionsIntensity_diff1516
336,2015,largeoffice,7,2009,1.0,36.0,824887,154972,669915,97.0,51.6,51.1,162.2,160.6,38400928.0,38019316.0,0.0,11254670.0,38402528.0,0.0,0.0,0.0,No,,Compliant,,47.61596574,-122.33609553,98101.0,267.71,0.12,-6.300000760000003,-6.499998470000001,-19.200006099999996,-19.400000000000006,-564402.5,-554327.25,0.0,-157577.25,-537847.0,-267.67999269999996,-26748.0,-5.170000000000002,0.16999999999999998
337,2015,largeoffice,7,1990,1.0,16.0,480840,141600,339240,94.0,52.0,55.2,162.6,172.4,17653930.0,18718988.0,0.0,5137256.0,17529045.0,1256.0,125615.0,0.0,No,,Compliant,,47.61577337,-122.33379691,98101.0,128.87,0.11,-4.400000760000005,-3.4000007600000046,-15.199999999999989,-13.89999689999999,-1732714.0,-1326866.0,235021.75,-576712.0,-1968545.0,0.0,0.0,4.4199999999999875,0.23000000000000004
338,2015,other,7,2004,1.0,11.0,299070,68432,230638,,247.3,251.8,511.4,510.9,61827040.0,62950692.0,0.0,8826039.0,30115695.0,317126.0,31712594.0,0.0,No,,Compliant,,47.61598206,-122.33448029,98101.0,1894.2,5.9,0.5999996199999984,1.8000003800000002,2.0000030500000037,5.700000000000003,200438.0,609814.0,0.0,58745.0,200029.0,0.0,0.0,1.4000000000000057,0.10999999999999999
339,2015,small-andmid-sizedoffice,7,1900,1.0,7.0,89550,0,89550,81.0,50.3,54.1,150.4,159.8,4112006.0,4425113.0,312366.0,1113611.0,3799798.0,0.0,0.0,0.0,No,,Compliant,,47.60260831,-122.33300887,98104.0,50.6,0.38,3.899996900000005,-104.5,-2.0000061000000073,-240.7,-570200.0,-25476332.0,1165027.0,-508566.25,-1735880.0,0.0,0.0,77.83000000000004,0.3799999999999999
340,2015,small-andmid-sizedoffice,7,1900,1.0,6.0,89355,0,89355,55.0,53.1,53.4,164.6,164.9,4742636.0,4767764.0,0.0,1364084.0,4654448.0,884.0,88380.0,0.0,No,,Compliant,,47.60188691,-122.33410075,98104.0,37.14,0.19,-0.4000015299999973,-2.5000015299999987,-1.0999999999999943,-7.800000000000011,-391216.0,-391216.0,0.0,-114564.0,-392756.0,-2.8829350000000886,-318.0,-2.75,0.13999999999999999
341,2015,largeoffice,7,1922,1.0,15.0,388934,0,388934,84.0,52.2,52.2,159.2,159.2,20309614.0,20309614.0,957322.0,5671833.0,19353098.0,0.0,0.0,0.0,No,,Compliant,,47.60349737,-122.33226722,98104.0,208.81,0.32,-1.6999992399999968,-1.6999992399999968,-5.400003099999992,-5.400003099999992,-1604718.0,-1604718.0,0.0,-470317.0,-1605809.0,0.0,0.0,-11.189999999999998,0.16999999999999998
342,2015,largeoffice,7,1929,1.0,22.0,384302,0,384302,98.0,27.8,27.8,87.3,87.3,9861998.0,9861998.0,0.0,2890386.0,9862406.0,0.0,0.0,0.0,No,,Compliant,,47.60402644,-122.33430506,98104.0,68.75,0.07,-6.0,-5.100000380000001,-16.099998470000003,-15.0,-537226.125,-456617.25,-123659.0,-121210.09370000003,-413641.0,0.0,0.0,-12.43,-0.050000000000000044
343,2015,largeoffice,7,1958,1.0,17.0,378525,84600,293925,68.0,101.3,104.5,242.9,240.7,25476332.0,26291068.0,9756039.0,4607354.0,15720944.0,0.0,0.0,0.0,No,,Compliant,,47.60390362,-122.33424932,98104.0,862.64,2.1,6.89999847,6.89999847,21.599999999999994,21.599999999999994,585649.5,585649.5,0.0,171644.25,585518.0,0.0,0.0,4.09,0.12000000000000001
345,2015,largeoffice,7,1983,1.0,47.0,1323055,0,1323055,93.0,43.0,45.1,134.6,141.3,45074876.0,47306916.0,0.0,13163170.0,44914600.0,1621.0,162130.0,0.0,No,,Compliant,,47.60523404,-122.33465706,98104.0,321.72,0.1,0.4000015299999973,0.10000153000000012,1.0000031000000007,0.20000149999999906,-129542.0,403700.0,18217.796899999987,-43307.0,-148519.0,0.0,0.0,0.37999999999999545,0.12
346,2015,largeoffice,7,1986,1.0,41.0,589921,129432,460489,82.0,52.9,52.9,166.1,166.1,26208138.0,26208138.0,0.0,7681166.0,26209226.0,0.0,0.0,0.0,No,,Compliant,,47.60533104,-122.33503955,98104.0,182.71,0.12,-14.700006099999996,-15.89998780000002,-45.60002440000005,-46.799999999999955,307428.0,558328.0,0.0,79690.0,270262.0,355.30956999999944,35519.0,3.7800000000000296,1.01
347,2015,small-andmid-sizedoffice,7,1950,1.0,6.0,91091,1392,89699,,26.5,26.5,70.0,70.0,2373031.0,2373031.0,604443.0,518344.0,1768662.0,0.0,0.0,0.0,No,,Compliant,,47.60537505,-122.3356282,98104.0,58.99,0.56,4.000000759999999,3.999999240000001,12.700003100000004,12.69999390000001,2417148.0,2441770.0,0.0,722343.0,2463389.0,-475.24011229999996,-47487.0,14.659999999999997,0.19
348,2015,largeoffice,7,1968,1.0,8.0,157941,62993,94948,89.0,37.2,37.2,116.9,116.9,3157579.0,3157579.0,0.0,925433.0,3157710.0,0.0,0.0,0.0,No,,Compliant,,47.60571018,-122.33639455,98101.0,22.01,0.05,-0.39999923999999965,-1.6999984700000041,-1.0999969000000078,-2.9999938999999927,-59329.0,142845.0,6393.5,-19263.0,-66039.0,0.0,0.0,0.03999999999999204,0.16999999999999993
349,2015,largeoffice,7,1991,1.0,29.0,635303,197231,438072,97.0,34.5,35.8,107.8,111.7,18350766.0,19046346.0,162514.0,5330672.0,18189008.0,0.0,0.0,0.0,No,,Compliant,,47.60611343,-122.33672333,98101.0,139.34,0.1,-2.2999992399999982,-4.100000000000001,-3.9000000000000057,-6.400003099999992,-1985148.0,369668.0,0.0,-181361.0,-620423.0,-13663.851559999996,-1366362.0,-76.88999999999999,0.08000000000000007
350,2015,largeoffice,7,1958,1.0,6.0,172842,25920,146922,,312.1,315.1,955.2,958.3,41092076.0,41478400.0,0.0,11583460.0,39524406.0,15693.0,1569312.0,0.0,No,,Compliant,High Outlier,47.60601562,-122.33569636,98101.0,358.88,1.09,-0.5000007599999989,0.4000007600000046,-1.5999969000000078,1.4000030999999922,-442268.0,415860.0,0.0,-129621.0,-443996.0,0.0,0.0,-3.079999999999984,0.16000000000000003
351,2015,largeoffice,7,1980,1.0,34.0,776762,162604,614158,77.0,49.7,49.8,155.6,155.7,30135280.0,30180428.0,0.0,8790362.0,29993960.0,1426.0,142563.0,0.0,No,,Compliant,,47.60619421,-122.33526667,98101.0,216.66,0.11,53.4000015,54.2000015,173.6000122,177.5,31992632.0,34041776.0,-1785787.5,9899892.0,33776984.0,0.0,0.0,97.63999999999999,0.4
352,2015,largeoffice,7,1972,1.0,14.0,186768,23775,162993,95.0,53.1,55.6,143.9,146.1,9700372.0,10171258.0,2148584.0,2213303.0,7552103.0,0.0,0.0,0.0,No,,Compliant,,47.60668182,-122.33452606,98101.0,218.49,1.0,-4.000000759999999,-6.099999239999995,-12.699999999999989,-17.500006100000007,-812804.0,-224092.0,10342.875,-241251.0,-823485.0,0.0,0.0,-4.939999999999998,0.15000000000000002
353,2015,largeoffice,7,1969,1.0,49.0,1123435,368980,754455,88.0,55.0,59.6,152.9,161.1,47148456.0,51103256.0,0.0,11429570.0,38999312.0,81508.0,8150777.0,0.0,No,,Compliant,,47.60633748,-122.33369209,98104.0,704.76,0.48,-3.199998470000004,-4.199998470000004,-10.299993900000004,-13.19999390000001,-3139468.0,-3139468.0,0.0,-913734.0,-3120346.0,-218.0,-21804.0,-22.890000000000043,0.17
354,2015,largeoffice,7,2002,1.0,37.0,1052469,164420,888049,93.0,46.8,46.8,146.9,146.9,41655852.0,41655852.0,0.0,12208630.0,41657575.0,0.0,0.0,0.0,No,,Compliant,,47.60566548,-122.33261347,98104.0,290.4,0.11,-2.0,-2.60000153,-6.900000000000006,-4.599999999999994,-611822.0,179498.0,0.0,-196753.5,-672020.0,594.6484399999972,59500.0,-1.5199999999999818,0.22999999999999998
355,2015,largeoffice,7,1973,1.0,42.0,617684,171500,446184,79.0,62.5,65.2,187.6,194.5,37527176.0,39156264.0,2668771.0,10216410.0,34859838.0,0.0,0.0,0.0,No,,Compliant,,47.60605613,-122.33178821,98104.0,449.01,0.48,0.19999694999999917,-1.7999984700000056,1.3000060999999903,1.6999999999999886,41603.0,799887.0,0.0,24734.0,84034.0,-427.4921899999972,-42788.0,-1.6899999999999977,0.17999999999999994
356,2015,largeoffice,7,1907,1.0,8.0,201480,0,201480,88.0,48.3,53.3,136.2,146.9,9734582.0,10742509.0,1609624.0,2381289.0,8125295.0,0.0,0.0,0.0,No,,Compliant,,47.60504384,-122.33274356,98104.0,180.89,0.72,2.7999992399999982,2.7000015299999944,7.599998499999998,8.600001500000005,-1239466.0,-1220612.0,0.0,-304335.75,-1038904.0,-2011.21875,-201076.0,-17.909999999999997,0.08999999999999997
357,2015,largeoffice,3,1990,1.0,63.0,1195387,159600,1035787,82.0,53.6,54.6,168.4,171.3,64715652.0,65842744.0,0.0,18960680.0,64696526.0,218.0,21804.0,0.0,No,,Compliant,,47.60491077,-122.32891587,98104.0,452.16,0.15,-3.7000003800000023,-4.800000760000003,-12.999998470000008,-14.299996949999993,-352077.25,-128033.75,0.0,-125068.5,-426820.0,746.7109400000008,74656.0,0.9899999999999949,0.07999999999999996
358,2015,largeoffice,3,2001,1.0,14.0,310490,0,310490,,73.0,76.2,194.4,194.1,21781324.0,22725482.0,0.0,4922438.0,16796056.0,49860.0,4985965.0,0.0,No,,Compliant,,47.60403674,-122.32877322,98104.0,381.89,1.0,1.9000015299999973,4.399996950000002,-1.5000061000000073,4.7000031000000035,172370.0,417792.5,0.0,-43989.625,-150327.0,3225.1103519999997,322463.0,16.08,0.44999999999999996
359,2015,largeoffice,7,2003,1.0,8.0,199530,30660,168870,70.0,73.0,79.2,176.8,179.3,13172813.0,14294092.0,0.0,2536510.0,8654931.0,45182.0,4518239.0,0.0,No,,Compliant,,47.60363382,-122.32999251,98104.0,300.3,1.32,-13.699998469999997,-22.700000000000003,-13.69999390000001,-22.10000310000001,-1085676.5,-806041.5,0.0,7848.3125,26660.0,-11124.234369999998,-1112454.0,-58.889999999999986,-0.47
360,2015,largeoffice,7,2006,1.0,13.0,372242,52703,319539,98.0,40.5,40.7,111.5,108.3,15083332.0,15134162.0,0.0,3601225.0,12287890.0,27960.0,2795954.0,0.0,No,,Compliant,,47.60213517,-122.32847035,98104.0,234.15,0.49,4.099998470000003,4.099998470000003,13.099993899999987,13.099993899999987,400349.0,400349.0,0.0,117394.125,400382.0,-2.0,-200.0,2.789999999999999,0.15000000000000002
361,2015,largeoffice,7,1909,1.0,7.0,114395,8296,106099,98.0,32.1,35.6,78.4,82.1,3098638.0,3436894.0,0.0,605927.0,2067509.0,10312.0,1031215.0,0.0,No,,Compliant,,47.60185187,-122.32859693,98104.0,69.18,0.53,5.099999239999995,5.099999239999995,16.10000310000001,16.10000310000001,746988.5,746988.5,0.0,218929.5,746726.0,0.0,0.0,5.199999999999996,0.14
363,2015,retailstore,4,1978,1.0,2.0,89200,0,89200,83.0,70.5,70.8,206.4,202.1,6289567.0,6316094.0,0.0,1655691.0,5649452.0,6403.0,640348.0,0.0,Yes,,Compliant,,47.6605111,-122.3128304,98105.0,73.39,0.55,0.40000019100000017,0.1999999999999993,1.2999992399999982,0.6000000000000014,36873.875,104011.1875,0.0,10806.703100000013,36840.0,0.0,0.0,0.2599999999999998,0.05
364,2016,largeoffice,4,1971,1.0,23.0,474546,0,474546,77.0,60.0,63.20000076,188.3000031,198.5,28450436.0,29997380.0,0.0,8338345.0,28450433.0,0.0,0.0,,False,,Compliant,,47.66072,-122.31466,98195.0,198.34,0.42,2.9999984700000084,2.89999847,10.099993899999987,9.999993899999993,1045760.0,1045760.0,0.0,338841.0,1155168.0,-1104.0,-110365.0,2.1999999999999886,0.24999999999999997
365,2016,other,4,1969,1.0,5.0,36000,0,36000,96.0,834.4000244,834.4000244,2620.0,2620.0,30038490.0,30038490.0,0.0,8803777.0,30038487.0,0.0,0.0,,False,,Compliant,,47.6606,-122.31512,98185.0,209.41,5.82,-0.09999847000000273,0.5000007599999989,-0.20000609999999597,2.1999999999999886,-30872.0,147679.0,0.0,-2433.25,-8704.0,-225.45996090000006,-22570.0,-1.25,0.11
366,2015,small-andmid-sizedoffice,4,1961,1.0,5.0,99005,0,99005,63.0,73.1,85.7,151.3,162.8,5814165.0,6821411.0,0.0,831311.0,2836552.0,29777.0,2977731.0,0.0,No,,Compliant,,47.66095645,-122.3162654,98105.0,177.92,1.67,2.5,-67.6,7.69999390000001,-211.2,913714.0,-25909504.0,0.0,259831.0,885476.0,272.05004899999994,27168.0,7.6299999999999955,0.24000000000000002
367,2015,largeoffice,4,2002,1.0,6.0,135051,44248,90803,92.0,42.0,42.0,131.8,131.8,4025787.0,4025787.0,0.0,1179832.0,4025754.0,2.0,200.0,0.0,No,,Compliant,,47.66044059,-122.3169435,98105.0,28.07,0.08,7.599999989338357e-07,-0.49999924000000107,-0.10000610000000165,-1.8999938999999983,-532618.0,303864.0,0.0,-156102.5,-533694.0,0.0,0.0,-3.7099999999999795,0.19
368,2015,largeoffice,4,2002,1.0,5.0,220649,82720,137929,93.0,43.2,43.2,135.7,135.7,6299357.0,6299357.0,0.0,1846236.0,6299619.0,0.0,0.0,0.0,No,,Compliant,,47.66053047,-122.3174071,98105.0,43.92,0.08,17.200003100000004,15.199998499999992,49.80000609999996,38.69999999999999,1214029.5,1377418.5,0.0,314291.0,1072095.0,1416.9599609999996,141667.0,15.0,0.36
369,2015,self-storagefacility,7,1964,1.0,5.0,93660,0,93660,,8.9,9.8,28.0,30.9,836348.0,921436.0,0.0,245120.0,836382.0,0.0,0.0,0.0,No,,Compliant,,47.61564776,-122.33229386,98101.0,5.83,0.02,1.5000030500000037,2.0999984700000027,4.600003100000009,6.699996900000002,-269010.0,-451048.0,0.0,-78842.5,-269867.0,0.0,0.0,-1.8700000000000045,0.21999999999999997
370,2015,largeoffice,7,1980,1.0,18.0,413715,64660,349055,82.0,66.6,66.7,208.3,208.4,23179128.0,23219110.0,0.0,6761067.0,23069718.0,1104.0,110365.0,0.0,No,,Compliant,,47.61647081,-122.330698,98101.0,166.68,0.16,9.60000153,9.60000153,38.80000609999999,38.80000609999999,1902812.0,1902812.0,0.0,802284.0,2736887.0,-8346.0,-834582.0,-25.24000000000001,0.08999999999999997
371,2015,largeoffice,7,2000,1.0,11.0,381381,195621,185760,85.0,48.5,48.7,151.1,151.3,9796649.0,9831408.0,0.0,2837082.0,9680526.0,1165.0,116524.0,0.0,No,,Compliant,,47.61788951,-122.33127667,98101.0,73.67,0.08,-0.39999923999999965,-0.5000015299999987,-3.8999984999999953,-4.099999999999994,117537.0,329390.0,0.0,-18793.75,-64342.0,1816.909668,181661.0,9.200000000000003,0.16999999999999998
372,2015,largeoffice,7,1988,1.0,20.0,497513,118744,378769,73.0,70.5,67.6,220.2,211.2,25909504.0,24850520.0,0.0,7536860.0,25716834.0,1937.0,193737.0,0.0,No,,Compliant,,47.6166018,-122.32990312,98101.0,189.56,0.16,43.899996900000005,43.899996900000005,137.80000609999996,137.80000609999996,7561126.0,7561126.0,0.0,2216038.0,7560192.0,0.0,0.0,52.70999999999998,0.58
373,2015,largeoffice,7,1979,1.0,24.0,543876,116721,427155,76.0,59.7,62.2,187.5,195.5,25840362.0,26942314.0,0.0,7573377.0,25841435.0,0.0,0.0,0.0,No,,Compliant,,47.61420011,-122.34223589,98121.0,180.14,0.13,15.800003099999998,25.400000000000006,13.499987800000042,25.899975600000005,973348.0,1416151.0,0.0,-26601.75,-91106.0,10641.52734,1064113.0,55.889999999999986,1.5
374,2015,mixeduseproperty,7,1980,1.0,4.0,104197,38700,65497,,99.1,103.4,293.8,307.3,7004126.0,7308270.0,0.0,1879337.0,6412564.0,5918.0,591829.0,0.0,No,,Compliant,,47.61799869,-122.35459499,98121.0,76.13,0.47,-26.200001529999994,-26.200001529999994,-85.50000309999999,-85.50000309999999,-100051.25,-100051.25,0.0,-57645.125,-196812.0,966.3400269,96634.0,3.7600000000000016,0.33999999999999997
375,2015,largeoffice,7,1982,1.0,6.0,396626,124216,272410,66.0,72.8,71.5,228.7,224.5,20630168.0,20248772.0,0.0,6046356.0,20631023.0,0.0,0.0,0.0,No,,Compliant,,47.61836011,-122.35263651,98121.0,143.82,0.14,22.10000153,18.700000000000003,40.700006099999996,37.200006099999996,3652772.0,5271516.0,12016.375,322404.5,1099623.0,25406.773400000005,2540710.0,143.53999999999996,0.6199999999999999
376,2015,largeoffice,7,2002,1.0,6.0,287471,83591,203880,80.0,65.3,65.3,196.3,196.3,13010612.0,13010612.0,0.0,3568590.0,12176535.0,8346.0,834582.0,0.0,No,,Compliant,,47.61605453,-122.34371185,98121.0,129.21,0.27,-0.5,-3.400000760000001,-0.40000076000000107,-3.300000760000003,-60473.5,229374.75,0.0,1836.8984000000055,6254.0,-667.4814499999993,-66742.0,-3.510000000000005,-0.020000000000000018
377,2015,largeoffice,7,1947,1.0,3.0,192630,48512,144118,,37.1,38.6,116.3,121.1,5240296.0,5457108.0,0.0,1533929.0,5233983.0,65.0,6530.0,0.0,No,,Compliant,,47.61778529,-122.34439698,98121.0,36.83,0.07,4.000001529999999,2.8999992399999996,2.5999999999999943,1.0999969000000078,910748.0,1326510.0,1175242.75,-77519.25,-264920.0,0.0,0.0,88.87,0.41000000000000014
379,2015,largeoffice,7,1984,1.0,8.0,253103,61986,191117,17.0,117.3,117.3,368.3,368.3,22388122.0,22388122.0,0.0,6561583.0,22389051.0,0.0,0.0,0.0,No,,Compliant,,47.61797602,-122.35649532,98121.0,156.08,0.24,-3.39999847,-5.599996950000005,-7.5000030999999865,-10.200003100000004,-886998.0,-123478.0,-918186.0,-126321.0,-431571.0,4621.937012,462194.0,-49.33000000000004,0.030000000000000027
381,2015,supermarket/grocerystore,6,1956,1.0,1.0,60880,0,60880,60.0,216.0,213.6,505.3,497.7,13320624.0,13172196.0,0.0,2407967.0,8216324.0,51046.0,5104640.0,0.0,No,,Compliant,,47.70184827,-122.36437781,98177.0,328.38,4.81,-12.000003050000004,-16.000003050000004,-39.49999389999999,-45.50000610000001,-3571232.0,-2088266.0,306011.0,-1136355.0,-3877999.0,0.0,0.0,-3.410000000000082,0.26000000000000023
382,2015,small-andmid-sizedoffice,7,1900,1.0,5.0,50176,0,50176,,72.8,72.8,228.7,228.7,3033340.0,3033340.0,0.0,889021.0,3033466.0,0.0,0.0,0.0,No,,Compliant,,47.60227966,-122.33202362,98104.0,21.15,0.16,-10.799998470000006,-10.799998470000006,-33.69999390000001,-33.69999390000001,-8282420.0,-8282420.0,0.0,-2427440.0,-8284782.0,0.0,0.0,-57.73999999999995,0.29000000000000004
383,2015,largeoffice,7,1912,1.0,42.0,304346,0,304346,82.0,66.3,75.8,141.9,151.9,19609472.0,22418644.0,1002406.0,2971776.0,10140121.0,84674.0,8467367.0,0.0,No,,Compliant,,47.60188155,-122.33206429,98104.0,597.76,1.82,-14.800003099999998,-18.600003099999995,-30.60000310000001,-33.700006099999996,-8061912.0,-7495880.0,-4221102.0,-1052707.5,-3592987.0,-2489.8867200000022,-248975.0,-364.0799999999999,-0.4500000000000002
384,2015,non-refrigeratedwarehouse,2,1977,1.0,1.0,128800,0,128800,97.0,14.5,19.7,21.2,26.6,1869575.0,2536790.0,0.0,107146.0,365596.0,15040.0,1503994.0,0.0,No,,Compliant,,47.54032619,-122.33015747,98108.0,82.43,0.63,0.5,2.60000153,-0.5000031000000007,2.500001499999996,147246.0,538709.0,0.0,-43526.0,-148929.0,2957.3906300000017,295756.0,14.679999999999978,0.20000000000000007
385,2015,largeoffice,7,1927,1.0,8.0,321945,0,321945,79.0,56.4,59.4,155.4,159.1,12745839.0,13434023.0,2525387.0,2995443.0,10220876.0,0.0,0.0,0.0,No,,Compliant,,47.60831575,-122.33544853,98101.0,266.18,0.69,-23.00000076,-24.5,-65.4,-64.5999985,-2088326.5,-1660227.0,0.0,-525768.625,-1794102.0,-2943.5781199999983,-294403.0,-28.139999999999986,-0.10999999999999988
386,2015,largeoffice,7,1964,1.0,22.0,336330,0,336330,75.0,75.3,80.4,190.2,196.4,19854012.0,21205032.0,6288798.0,3975737.0,13565778.0,0.0,0.0,0.0,No,,Compliant,,47.60831575,-122.33544853,98101.0,579.99,1.55,-3.599999239999999,-3.7999992399999982,-6.10000076,-6.300000000000001,-182876.125,-4350.875,0.0,-16980.5,-57939.0,-1249.5302730000003,-124940.0,-7.039999999999999,-0.13
387,2015,largeoffice,7,1960,1.0,21.0,298426,0,298426,68.0,102.7,111.7,241.6,252.4,30648154.0,33323772.0,12454960.0,5332120.0,18193949.0,0.0,0.0,0.0,No,,Compliant,,47.60831575,-122.33544853,98101.0,1088.2,3.38,2.5999984700000027,0.6999984700000041,7.899996900000005,2.099996900000008,181589.0,181589.0,0.0,53220.1875,181467.0,0.0,0.0,1.2600000000000016,0.09999999999999999
388,2015,largeoffice,7,1976,1.0,42.0,635824,0,635824,56.0,73.7,73.7,231.3,231.3,56762408.0,56762408.0,0.0,16636110.0,56764764.0,0.0,0.0,0.0,No,,Compliant,,47.60816177,-122.33434527,98101.0,395.71,0.24,-9.10000153,-9.10000153,-28.499993899999993,-28.499993899999993,-939707.0,-939707.0,0.0,-275412.25,-939986.0,0.0,0.0,-6.549999999999997,0.13
389,2015,hotel,7,1923,1.0,12.0,542305,0,542305,22.0,119.0,123.8,240.8,243.1,64547116.0,67162360.0,32659986.0,8109597.0,27671094.0,42172.0,4217186.0,0.0,No,,Compliant,,47.60816177,-122.33434527,98101.0,2937.83,5.2,10.399996950000002,15.000003050000004,30.10000310000001,34.90000610000001,574094.0,828562.0,0.0,148277.875,505817.0,681.2099610000005,68170.0,7.149999999999999,0.3400000000000001
390,2015,retailstore,2,1980,1.0,2.0,291940,0,291940,84.0,39.5,38.8,113.7,111.4,11541355.0,11328646.0,0.0,2954974.0,10082790.0,14590.0,1458983.0,0.0,No,,Compliant,,47.57965631,-122.29880174,98144.0,147.77,0.36,0.19999846999999704,-6.099998470000003,-1.5000030999999865,-8.099999999999994,13113.0,547755.5,0.0,-14249.0,-48697.0,617.78125,61732.0,2.9399999999999977,0.18999999999999995
391,2015,mixeduseproperty,2,1970,1.0,1.0,88400,0,88400,11.0,71.3,77.5,174.4,178.5,6471427.0,7040080.0,0.0,1267462.0,4324760.0,21468.0,2146845.0,0.0,No,,Compliant,,47.52726155,-122.29392927,98108.0,144.17,1.42,-1.4000007600000046,1.5999992399999954,-3.400003099999992,-8.200003100000004,-484438.0,-484438.0,0.0,-89934.0,-307531.0,21276.56445,2127656.0,110.86000000000001,0.52
392,2015,non-refrigeratedwarehouse,5,1960,1.0,1.0,52311,0,52311,93.0,21.8,25.5,25.9,29.8,1113488.0,1302105.0,0.0,21894.0,74704.0,10388.0,1038787.0,0.0,No,,Compliant,,47.72957286,-122.34642876,98133.0,55.69,1.06,2.000000759999999,1.0,5.9999969000000135,3.300003099999998,1453616.0,3514752.0,255906.75,407008.0,1386715.0,-1909.5996099999993,-190990.0,19.289999999999964,0.15999999999999998
393,2015,other,7,2009,1.0,5.0,141131,69710,71421,,40.5,42.4,127.3,133.1,2904225.0,3036585.0,0.0,851180.0,2904346.0,0.0,0.0,0.0,No,,Compliant,,47.62320708,-122.32984117,98109.0,20.25,0.05,5.100003099999995,4.200001499999999,6.500006100000007,7.099996900000008,1594090.0,2392110.0,1514275.0,12543.5,42195.0,370.0488299999997,37014.0,119.14999999999986,0.5900000000000007
394,2015,largeoffice,7,2001,1.0,5.0,176532,70067,106465,44.0,65.2,65.2,204.6,204.6,6743116.0,6743116.0,0.0,1976294.0,6743395.0,0.0,0.0,0.0,No,,Compliant,,47.62347121,-122.32929694,98109.0,47.01,0.1,0.7000015299999944,-0.5000015299999987,2.6000031000000092,-1.1000031000000092,792140.0,2692848.0,0.0,270539.0,920890.0,-1309.3007800000014,-130930.0,-0.5200000000000955,0.14999999999999997
395,2015,non-refrigeratedwarehouse,6,1973,1.0,1.0,52500,0,52500,4.0,61.8,61.8,161.7,161.7,3415305.0,3415305.0,0.0,749957.0,2558960.0,8565.0,856451.0,0.0,No,,Compliant,,47.65748867,-122.36767478,98107.0,63.32,1.0,-5.999998470000001,-9.300000760000003,-15.600001500000005,-19.599999999999994,-51167.5,296894.5,32004.0,-24376.375,-83355.0,0.0,0.0,1.8899999999999864,0.15999999999999992
396,2015,non-refrigeratedwarehouse,6,1959,1.0,2.0,57300,0,57300,54.0,79.4,95.0,152.7,169.1,4547379.0,5442962.0,0.0,557600.0,1902611.0,26448.0,2644846.0,0.0,No,,Compliant,,47.66611816,-122.38549485,98107.0,153.73,2.54,-6.499996949999996,-5.60000153,-20.599993899999987,-17.800003099999998,-428570.0,-509172.0,0.0,-125606.625,-428806.0,0.0,0.0,-2.990000000000002,0.27
398,2015,largeoffice,7,1916,1.0,6.0,350310,0,350310,89.0,54.7,51.7,157.6,162.4,18586464.0,16281221.0,0.0,4771753.0,16281897.0,0.0,0.0,2304567.0,No,,Compliant,,47.61464888,-122.3535755,98121.0,113.5,0.12,-0.3999999999999986,-0.3999999999999986,-3.3000000000000114,-3.3000000000000114,-46424.5,-46424.5,163471.6875,-53056.375,-181287.0,-288.72070300000087,-28869.0,9.830000000000013,0.2799999999999999
399,2015,largeoffice,7,1988,1.0,55.0,1400000,285000,1115000,94.0,44.7,47.5,134.2,142.0,51625548.0,54830920.0,1923581.0,14092650.0,48086118.0,16178.0,1617830.0,0.0,No,,Compliant,,47.60722258,-122.3361529,98101.0,569.61,0.26,-0.7000007600000018,0.20000076000000178,-2.1999999999999886,0.599993899999987,-301244.0,99548.0,0.0,-88290.5,-302042.0,0.0,0.0,-2.0999999999999943,0.16
400,2015,small-andmid-sizedoffice,7,1906,1.0,6.0,98370,25920,72450,45.0,66.3,66.5,207.5,207.7,6525887.0,6541579.0,0.0,1901522.0,6488262.0,379.0,37893.0,0.0,No,,Compliant,,47.60679898,-122.3371001,98101.0,47.24,0.2,-5.499999240000001,-4.599999239999995,-16.799996899999996,-13.699999999999989,-635720.0,-518048.5,-39905.90620000003,-174446.875,-595474.0,-6.489999770000001,-601.0,-7.259999999999991,0.14999999999999997
